state,hasc,adm0_a3,_id,type,fips,capital,iso_a2,name,lng,lat
WV,US.WV.WA,USA,USA-WV-54099,County,54099,Wayne,US,"Wayne, West Virginia",-82.44128505480816,38.1270795
WI,US.WI.BY,USA,USA-WI-55007,County,55007,Washburn,US,"Bayfield, Wisconsin",-91.23864626238978,46.371220140909
WI,US.WI.CR,USA,USA-WI-55023,County,55023,Prairie du Chien,US,"Crawford, Wisconsin",-90.88069926470939,43.218274
WI,US.WI.IR,USA,USA-WI-55051,County,55051,Hurley,US,"Iron, Wisconsin",-90.24054800035138,46.27030044641635
WI,US.WI.JU,USA,USA-WI-55057,County,55057,Mauston,US,"Juneau, Wisconsin",-90.13487482033825,43.955141
WI,US.WI.RU,USA,USA-WI-55107,County,55107,Ladysmith,US,"Rusk, Wisconsin",-91.10971106166167,45.5084775
WI,US.WI.TR,USA,USA-WI-55121,County,55121,Whitehall,US,"Trempealeau, Wisconsin",-91.34759585069122,44.4253985
WY,US.WY.BI,USA,USA-WY-56003,County,56003,Basin,US,"Big Horn, Wyoming",-107.98450424526268,44.5775955
WY,US.WY.FR,USA,USA-WY-56013,County,56013,Lander,US,"Fremont, Wyoming",-108.57128808728092,43.145720999999995
AL,US.AL.CA,USA,USA-AL-01041,County,01041,Luverne,US,"Crenshaw, Alabama",-86.2975277648656,31.7195335
AL,US.AL.JA,USA,USA-AL-01071,County,01071,Scottsboro,US,"Jackson, Alabama",-86.0491455488986,34.683822
AK,US.AK.HA,USA,USA-AK-02100,County,02100,Haines,US,"Haines, Alaska",-134.9427912412491,59.1586185
AZ,US.AZ.AP,USA,USA-AZ-04001,County,04001,Saint Johns,US,"Apache, Arizona",-109.44499670313542,35.238721
AR,US.AR.AR,USA,USA-AR-05001,County,05001,"DeWitt, Stuttgart",US,"Arkansas, Arkansas",-91.39110881072538,34.252392
AR,US.AR.CT,USA,USA-AR-05017,County,05017,Lake Village,US,"Chicot, Arkansas",-91.29524373561267,33.284360500000005
AR,US.AR.CN,USA,USA-AR-05029,County,05029,Morrilton,US,"Conway, Arkansas",-92.67668492668253,35.2661845
AR,US.AR.DE,USA,USA-AR-05041,County,05041,Arkansas City,US,"Desha, Arkansas",-91.30755810648088,33.836407
AR,US.AR.WH,USA,USA-AR-05145,County,05145,Searcy,US,"White, Arkansas",-91.76326386728925,35.280345499999996
CA,US.CA.BU,USA,USA-CA-06007,County,06007,Oroville,US,"Butte, California",-121.57857540223142,39.722672
CA,US.CA.SN,USA,USA-CA-06095,County,06095,Fairfield,US,"Solano, California",-121.90049131419045,38.282864000000004
CO,US.CO.DU,USA,USA-CO-08035,County,08035,Castle Rock,US,"Douglas, Colorado",-104.91948259456508,39.347970000000004
CO,US.CO.GU,USA,USA-CO-08051,County,08051,Gunnison,US,"Gunnison, Colorado",-106.97416592866556,38.703787000000005
FL,US.FL.MD,USA,USA-FL-12079,County,12079,Madison,US,"Madison, Florida",-83.47120863951558,30.4494
FL,US.FL.UN,USA,USA-FL-12125,County,12125,Lake Butler,US,"Union, Florida",-82.38957196137937,30.031177
GA,US.GA.AP,USA,USA-GA-13001,County,13001,Baxley,US,"Appling, Georgia",-82.32699431676826,31.723483
GA,US.GA.CT,USA,USA-GA-13049,County,13049,Folkston,US,"Charlton, Georgia",-82.10495546972552,30.718113000000002
GA,US.GA.CW,USA,USA-GA-13079,County,13079,Knoxville,US,"Crawford, Georgia",-83.96236289729505,32.693625
GA,US.GA.EM,USA,USA-GA-13107,County,13107,Swainsboro,US,"Emanuel, Georgia",-82.30495564537824,32.569610499999996
OR,US.OR.CT,USA,USA-OR-41007,County,41007,Astoria,US,"Clatsop, Oregon",-123.64568371710138,46.025771
OR,US.OR.DE,USA,USA-OR-41017,County,41017,Bend,US,"Deschutes, Oregon",-121.40722094759398,44.000606000000005
OR,US.OR.DO,USA,USA-OR-41019,County,41019,Roseburg,US,"Douglas, Oregon",-122.88754550922536,43.328299
PA,US.PA.AL,USA,USA-PA-42003,County,42003,Pittsburgh,US,"Allegheny, Pennsylvania",-80.0168049043574,40.4518695
PA,US.PA.CF,USA,USA-PA-42033,County,42033,Clearfield,US,"Clearfield, Pennsylvania",-78.44453871115073,40.989459
PA,US.PA.CU,USA,USA-PA-42041,County,42041,Carlisle,US,"Cumberland, Pennsylvania",-77.317998891476,40.141596
PA,US.PA.DE,USA,USA-PA-42045,County,42045,Media,US,"Delaware, Pennsylvania",-75.38126332858566,39.9333245
PA,US.PA.FA,USA,USA-PA-42051,County,42051,Uniontown,US,"Fayette, Pennsylvania",-79.65570388455545,39.935250499999995
PA,US.PA.HU,USA,USA-PA-42061,County,42061,Huntingdon,US,"Huntingdon, Pennsylvania",-78.04700243482816,40.4070665
PA,US.PA.LN,USA,USA-PA-42071,County,42071,Lancaster,US,"Lancaster, Pennsylvania",-76.23297818203741,40.0157845
PA,US.PA.MR,USA,USA-PA-42089,County,42089,Stroudsburg,US,"Monroe, Pennsylvania",-75.30367821609414,41.01688
PA,US.PA.PE,USA,USA-PA-42099,County,42099,New Bloomfield,US,"Perry, Pennsylvania",-77.26923953384625,40.406687000000005
PA,US.PA.WN,USA,USA-PA-42127,County,42127,Honesdale,US,"Wayne, Pennsylvania",-75.26033693523183,41.613502
PA,US.PA.YO,USA,USA-PA-42133,County,42133,York,US,"York, Pennsylvania",-76.73561446837343,39.9629805
RI,US.RI.WA,USA,USA-RI-44009,County,44009,Wakefield,US,"Washington, Rhode Island",-71.60536733536301,41.501255
SC,US.SC.AI,USA,USA-SC-45003,County,45003,Aiken,US,"Aiken, South Carolina",-81.59577993417565,33.59251255703185
SC,US.SC.AN,USA,USA-SC-45007,County,45007,Anderson,US,"Anderson, South Carolina",-82.65495963887408,34.5139165
SC,US.SC.CH,USA,USA-SC-45017,County,45017,Saint Matthews,US,"Calhoun, South Carolina",-80.78659431808045,33.671563500000005
SC,US.SC.DO,USA,USA-SC-45035,County,45035,Saint George,US,"Dorchester, South Carolina",-80.44518033595674,33.0866025
SC,US.SC.FL,USA,USA-SC-45041,County,45041,Florence,US,"Florence, South Carolina",-79.74343755608693,34.031940000000006
SC,US.SC.HO,USA,USA-SC-45051,County,45051,Conway,US,"Horry, South Carolina",-78.97941834471274,33.9394935
SC,US.SC.KE,USA,USA-SC-45055,County,45055,Camden,US,"Kershaw, South Carolina",-80.54484811563174,34.351843
SC,US.SC.ML,USA,USA-SC-45069,County,45069,Bennettsville,US,"Marlboro, South Carolina",-79.64887211971353,34.56884
SC,US.SC.OC,USA,USA-SC-45073,County,45073,Walhalla,US,"Oconee, South Carolina",-83.10752953970473,34.762442
SC,US.SC.RI,USA,USA-SC-45079,County,45079,Columbia,US,"Richland, South Carolina",-80.85206682335345,34.005656
SC,US.SC.SP,USA,USA-SC-45083,County,45083,Spartanburg,US,"Spartanburg, South Carolina",-81.98271461605088,34.882942
SD,US.SD.BH,USA,USA-SD-46009,County,46009,Tyndall,US,"Bon Homme, South Dakota",-97.86817366036145,42.960779
SD,US.SD.DW,USA,USA-SD-46041,County,46041,Timber Lake,US,"Dewey, South Dakota",-100.8946634804891,45.124879
SD,US.SD.HM,USA,USA-SD-46057,County,46057,Hayti,US,"Hamlin, South Dakota",-97.18842175977986,44.673959499999995
SD,US.SD.JO,USA,USA-SD-46075,County,46075,Murdo,US,"Jones, South Dakota",-100.71530598213359,43.9264125
SD,US.SD.UN,USA,USA-SD-46127,County,46127,Elk Point,US,"Union, South Dakota",-96.7099106510938,42.7819225
TN,US.TN.BD,USA,USA-TN-47003,County,47003,Shelbyville,US,"Bedford, Tennessee",-86.44787473992142,35.539978000000005
TN,US.TN.CA,USA,USA-TN-47021,County,47021,Ashland City,US,"Cheatham, Tennessee",-87.08281137737293,36.247609499999996
TN,US.TN.CF,USA,USA-TN-47031,County,47031,Manchester,US,"Coffee, Tennessee",-86.06004342100536,35.4976605
TN,US.TN.CU,USA,USA-TN-47035,County,47035,Crossville,US,"Cumberland, Tennessee",-84.97453783155217,35.939397
TN,US.TN.DA,USA,USA-TN-47037,County,47037,Nashville,US,"Davidson, Tennessee",-86.78402109019697,36.194403
TN,US.TN.GE,USA,USA-TN-47059,County,47059,Greeneville,US,"Greene, Tennessee",-82.90828235233849,36.1668705
TN,US.TN.HL,USA,USA-TN-47065,County,47065,Chattanooga,US,"Hamilton, Tennessee",-85.14218408100263,35.2371645
TN,US.TN.JE,USA,USA-TN-47089,County,47089,Dandridge,US,"Jefferson, Tennessee",-83.45933987457144,36.0480355
TN,US.TN.MM,USA,USA-TN-47107,County,47107,Athens,US,"McMinn, Tennessee",-84.61966931309371,35.4432075
TN,US.TN.MR,USA,USA-TN-47123,County,47123,Madisonville,US,"Monroe, Tennessee",-84.2134259028605,35.441064999999995
TN,US.TN.MO,USA,USA-TN-47127,County,47127,Lynchburg,US,"Moore, Tennessee",-86.35809529708521,35.26608
TN,US.TN.RH,USA,USA-TN-47143,County,47143,Dayton,US,"Rhea, Tennessee",-84.91955565627549,35.6097105
TN,US.TN.SV,USA,USA-TN-47155,County,47155,Sevierville,US,"Sevier, Tennessee",-83.51332147133287,35.8035615
TN,US.TN.SY,USA,USA-TN-47157,County,47157,Memphis,US,"Shelby, Tennessee",-89.86524640966486,35.203657500000006
TN,US.TN.SN,USA,USA-TN-47165,County,47165,Gallatin,US,"Sumner, Tennessee",-86.47568890244895,36.438756999999995
TN,US.TN.WH,USA,USA-TN-47185,County,47185,Sparta,US,"White, Tennessee",-85.45773881244293,35.940988
TN,US.TN.WO,USA,USA-TN-47189,County,47189,Lebanon,US,"Wilson, Tennessee",-86.32209965282198,36.1590695
TX,US.TX.AG,USA,USA-TX-48005,County,48005,Lufkin,US,"Angelina, Texas",-94.63409356230379,31.280745500000002
TX,US.TX.BX,USA,USA-TX-48029,County,48029,San Antonio,US,"Bexar, Texas",-98.50952356338135,29.346221999999997
TX,US.TX.BD,USA,USA-TX-48033,County,48033,Gail,US,"Borden, Texas",-101.43199517625789,32.744364000000004
TX,US.TX.BW,USA,USA-TX-48037,County,48037,Boston,US,"Bowie, Texas",-94.39497357834159,33.436059
TX,US.TX.BU,USA,USA-TX-48051,County,48051,Caldwell,US,"Burleson, Texas",-96.62843217567051,30.507614
TX,US.TX.CA,USA,USA-TX-48061,County,48061,Brownsville,US,"Cameron, Texas",-97.5773271517367,26.14326
TX,US.TX.CG,USA,USA-TX-48087,County,48087,Wellington,US,"Collingsworth, Texas",-100.27026269965934,34.88905399807945
TX,US.TX.CT,USA,USA-TX-48105,County,48105,Ozona,US,"Crockett, Texas",-101.37777552973202,30.6944225
TX,US.TX.DT,USA,USA-TX-48119,County,48119,Cooper,US,"Delta, Texas",-95.72439614409927,33.3577565
TX,US.TX.GM,USA,USA-TX-48185,County,48185,Anderson,US,"Grimes, Texas",-95.9917743259409,30.550485000000002
TX,US.TX.HH,USA,USA-TX-48211,County,48211,Canadian,US,"Hemphill, Texas",-100.27028547635112,35.7501219999984
TX,US.TX.HP,USA,USA-TX-48223,County,48223,Sulphur Springs,US,"Hopkins, Texas",-95.58549316605044,33.0994505
TX,US.TX.HS,USA,USA-TX-48225,County,48225,Crockett,US,"Houston, Texas",-95.44043945549856,31.250591
TX,US.TX.HU,USA,USA-TX-48229,County,48229,Sierra Blanca,US,"Hudspeth, Texas",-105.42732296601021,31.338935
TX,US.TX.JA,USA,USA-TX-48239,County,48239,Edna,US,"Jackson, Texas",-96.56028954197365,28.9677645
TX,US.TX.KT,USA,USA-TX-48263,County,48263,Jayton,US,"Kent, Texas",-100.77851952949084,33.183719499999995
TX,US.TX.MM,USA,USA-TX-48311,County,48311,Tilden,US,"McMullen, Texas",-98.56841779048312,28.335228999999998
TX,US.TX.MN,USA,USA-TX-48315,County,48315,Jefferson,US,"Marion, Texas",-94.35227917266891,32.772374
TX,US.TX.MD,USA,USA-TX-48321,County,48321,Bay City,US,"Matagorda, Texas",-95.98559854613305,28.750581440056248
TX,US.TX.MG,USA,USA-TX-48339,County,48339,Conroe,US,"Montgomery, Texas",-95.51389618364415,30.328305
TX,US.TX.NV,USA,USA-TX-48349,County,48349,Corsicana,US,"Navarro, Texas",-96.47506099305386,32.055867
TX,US.TX.PK,USA,USA-TX-48373,County,48373,Livingston,US,"Polk, Texas",-94.88793547433664,30.803864
TX,US.TX.PS,USA,USA-TX-48377,County,48377,Marfa,US,"Presidio, Texas",-104.23792881978926,29.943112499999998
TX,US.TX.RG,USA,USA-TX-48383,County,48383,Big Lake,US,"Reagan, Texas",-101.52370407230595,31.304236
TX,US.TX.SJ,USA,USA-TX-48407,County,48407,Coldspring,US,"San Jacinto, Texas",-95.1785642026166,30.6170635
WI,US.WI.AD,USA,USA-WI-55001,County,55001,Friendship,US,"Adams, Wisconsin",-89.7776452027029,43.9543435
WI,US.WI.DO,USA,USA-WI-55029,County,55029,Sturgeon Bay,US,"Door, Wisconsin",-87.26593492111718,44.986761
WY,US.WY.NA,USA,USA-WY-56025,County,56025,Casper,US,"Natrona, Wyoming",-106.78959564902033,42.954709
PR,,USA,USA-PR-72097,County,72097,,US,"Mayagüez, Puerto Rico",-67.09877592434395,18.2155575
PR,,USA,USA-PR-72141,County,72141,,US,"Utuado, Puerto Rico",-66.71531232671532,18.265362
PR,,USA,USA-PR-72151,County,72151,,US,"Yabucoa, Puerto Rico",-65.90192290650931,18.0662857452255
AK,US.AK.PB,USA,USA-AK-02195,County,02195,Petersburg,US,"Petersburg, Alaska",-132.90986203508606,57.26878
AR,US.AR.LT,USA,USA-AR-05081,County,05081,Ashdown,US,"Little River, Arkansas",-94.22596235324716,33.739391499999996
CA,US.CA.CA,USA,USA-CA-06009,County,06009,San Andreas,US,"Calaveras, California",-120.6625062056485,38.1607755
CO,US.CO.PI,USA,USA-CO-08097,County,08097,Aspen,US,"Pitkin, Colorado",-106.92379913939023,39.168287
GA,US.GA.GY,USA,USA-GA-13127,County,13127,Brunswick,US,"Glynn, Georgia",-81.52313157087397,31.2310105
ID,US.ID.ID,USA,USA-ID-16049,County,16049,Grangeville,US,"Idaho, Idaho",-115.56271808072106,45.888054499999996
IN,US.IN.PI,USA,USA-IN-18125,County,18125,Petersburg,US,"Pike, Indiana",-87.24002636950163,38.4119605
KY,US.KY.CT,USA,USA-KY-21055,County,21055,Marion,US,"Crittenden, Kentucky",-88.09525347549582,37.305175500000004
LA,US.LA.CO,USA,USA-LA-22017,County,22017,Shreveport,US,"Caddo, Louisiana",-93.89933883346674,32.618053
MO,US.MO.BO,USA,USA-MO-29019,County,29019,Columbia,US,"Boone, Missouri",-92.34051928758237,38.948065
MT,US.MT.BL,USA,USA-MT-30005,County,30005,Chinook,US,"Blaine, Montana",-108.96509758836126,48.344102
NY,US.NY.NI,USA,USA-NY-36063,County,36063,Lockport,US,"Niagara, New York",-78.75818340109203,43.186655
OK,US.OK.MU,USA,USA-OK-40089,County,40089,Idabel,US,"McCurtain, Oklahoma",-94.81523952487633,34.048948707502745
OR,US.OR.GR,USA,USA-OR-41023,County,41023,Canyon City,US,"Grant, Oregon",-119.0092795677422,44.475032
RI,US.RI.NE,USA,USA-RI-44005,County,44005,Newport,US,"Newport, Rhode Island",-71.17159865102255,41.56116900000001
SD,US.SD.ST,USA,USA-SD-46117,County,46117,Fort Pierre,US,"Stanley, South Dakota",-100.86642203100345,44.4767775
TN,US.TN.JO,USA,USA-TN-47091,County,47091,Mountain City,US,"Johnson, Tennessee",-81.85071965623035,36.4398785
TX,US.TX.AD,USA,USA-TX-48313,County,48313,Madisonville,US,"Madison, Texas",-95.94856562055486,30.9628425
VA,US.VA.ME,USA,USA-VA-51117,County,51117,Boydton,US,"Mecklenburg, Virginia",-78.32373097942249,36.7373705
WA,US.WA.GY,USA,USA-WA-53027,County,53027,Montesano,US,"Grays Harbor, Washington",-123.84743146639659,47.196638
WV,US.WV.MO,USA,USA-WV-54059,County,54059,Williamson,US,"Mingo, West Virginia",-82.21676742296015,37.7449075
AK,US.AK.MA,USA,USA-AK-02170,County,02170,Palmer,US,"Matanuska-Susitna, Alaska",-149.7134782879944,62.403113
KS,US.KS.GL,USA,USA-KS-20071,County,20071,Tribune,US,"Greeley, Kansas",-101.8061253275338,38.4419587793801
KY,US.KY.FA,USA,USA-KY-21067,County,21067,Lexington,US,"Fayette, Kentucky",-84.47039631974576,38.0262245
LA,US.LA.GR,USA,USA-LA-22043,County,22043,Colfax,US,"Grant, Louisiana",-92.56028932968213,31.592416999999998
CO,US.CO.JA,USA,USA-CO-08057,County,08057,Walden,US,"Jackson, Colorado",-106.32300542427353,40.666457
DE,US.DE.KE,USA,USA-DE-10001,County,10001,Dover,US,"Kent, Delaware",-75.57188285277661,39.082986500000004
FL,US.FL.LV,USA,USA-FL-12075,County,12075,Bronson,US,"Levy, Florida",-82.78006919344827,29.303322780481402
GA,US.GA.CO,USA,USA-GA-13075,County,13075,Adel,US,"Cook, Georgia",-83.42981981198284,31.1844765
NC,US.NC.CU,USA,USA-NC-37051,County,37051,Fayetteville,US,"Cumberland, North Carolina",-78.87745904835255,35.067434000000006
NC,US.NC.PU,USA,USA-NC-37139,County,37139,Elizabeth City,US,"Pasquotank, North Carolina",-76.30369483050254,36.316671
MN,US.MN.NI,USA,USA-MN-27103,County,27103,Saint Peter,US,"Nicollet, Minnesota",-94.20482062016822,44.302813
MS,US.MS.MD,USA,USA-MS-28089,County,28089,Canton,US,"Madison, Mississippi",-90.0084801198695,32.644478
MT,US.MT.BR,USA,USA-MT-30007,County,30007,Townsend,US,"Broadwater, Montana",-111.45430985306898,46.295542999999995
MT,US.MT.SI,USA,USA-MT-30093,County,30093,Butte,US,"Silver Bow, Montana",-112.69777307426688,45.8967945
VA,US.VA.HC,USA,USA-VA-51087,County,51087,Richmond,US,"Henrico, Virginia",-77.30572865966855,37.530592999999996
VA,US.VA.YO,USA,USA-VA-51199,County,51199,Yorktown,US,"York, Virginia",-76.55031053823629,37.2352355
WV,US.WV.TY,USA,USA-WV-54095,County,54095,Middlebourne,US,"Tyler, West Virginia",-80.82545618734183,39.453778
PA,US.PA.CL,USA,USA-PA-42031,County,42031,Clarion,US,"Clarion, Pennsylvania",-79.43545813736111,41.2084935
PA,US.PA.SL,USA,USA-PA-42113,County,42113,Laporte,US,"Sullivan, Pennsylvania",-76.5095972457464,41.4734285
SC,US.SC.LE,USA,USA-SC-45061,County,45061,Bishopville,US,"Lee, South Carolina",-80.31351194885775,34.1450575
TN,US.TN.DY,USA,USA-TN-47045,County,47045,Dyersburg,US,"Dyer, Tennessee",-89.42189402369921,36.0590135
TX,US.TX.MR,USA,USA-TX-48343,County,48343,Daingerfield,US,"Morris, Texas",-94.73428846978891,33.1258735
AL,US.AL.CK,USA,USA-AL-01025,County,01025,Grove Hill,US,"Clarke, Alabama",-87.81549217504633,31.592358500000003
AL,US.AL.DL,USA,USA-AL-01047,County,01047,Selma,US,"Dallas, Alabama",-87.12455164080514,32.3820405
AR,US.AR.LF,USA,USA-AR-05073,County,05073,Lewisville,US,"Lafayette, Arkansas",-93.59407855638689,33.254146
CA,US.CA.CL,USA,USA-CA-06011,County,06011,Colusa,US,"Colusa, California",-122.20618608629493,39.166537500000004
CA,US.CA.MT,USA,USA-CA-06053,County,06053,Salinas,US,"Monterey, California",-121.48610816887964,36.348909500000005
CA,US.CA.ST,USA,USA-CA-06099,County,06099,Modesto,US,"Stanislaus, California",-120.9782168752402,37.557767
CO,US.CO.SJ,USA,USA-CO-08111,County,08111,Silverton,US,"San Juan, Colorado",-107.64719402307239,37.8029705
FL,US.FL.GU,USA,USA-FL-12045,County,12045,Port Saint Joe,US,"Gulf, Florida",-85.20846281581093,29.941062000000002
FL,US.FL.SW,USA,USA-FL-12121,County,12121,Live Oak,US,"Suwannee, Florida",-83.01471640098754,30.159800500000003
GA,US.GA.SU,USA,USA-GA-13261,County,13261,Americus,US,"Sumter, Georgia",-84.20772473370198,32.053833
GA,US.GA.WH,USA,USA-GA-13311,County,13311,Cleveland,US,"White, Georgia",-83.76536750246844,34.6465795
ID,US.ID.CR,USA,USA-ID-16029,County,16029,Soda Springs,US,"Caribou, Idaho",-111.57976071381734,42.723157
ID,US.ID.SH,USA,USA-ID-16079,County,16079,Wallace,US,"Shoshone, Idaho",-116.00783551873894,47.4932885
IN,US.IN.CY,USA,USA-IN-18021,County,18021,Brazil,US,"Clay, Indiana",-87.09039743673105,39.407983
IN,US.IN.WS,USA,USA-IN-18175,County,18175,Salem,US,"Washington, Indiana",-86.09764947558156,38.6321835
IA,US.IA.CE,USA,USA-IA-19035,County,19035,Cherokee,US,"Cherokee, Iowa",-95.62387894077281,42.735419500000006
KS,US.KS.CM,USA,USA-KS-20033,County,20033,Coldwater,US,"Comanche, Kansas",-99.27147345119843,37.190348263029804
KS,US.KS.PT,USA,USA-KS-20149,County,20149,Westmoreland,US,"Pottawatomie, Kansas",-96.35545840268894,39.350545999999994
KY,US.KY.BC,USA,USA-KY-21027,County,21027,Hardinsburg,US,"Breckinridge, Kentucky",-86.42202820853797,37.8173405
KY,US.KY.MR,USA,USA-KY-21147,County,21147,Whitley City,US,"McCreary, Kentucky",-84.48734585214788,36.774709
LA,US.LA.AE,USA,USA-LA-22005,County,22005,Donaldsonville,US,"Ascension, Louisiana",-90.89274333990744,30.2023515
LA,US.LA.CT,USA,USA-LA-22025,County,22025,Harrisonburg,US,"Catahoula, Louisiana",-91.91440700215759,31.6033085
LA,US.LA.EF,USA,USA-LA-22037,County,22037,Clinton,US,"East Feliciana, Louisiana",-91.03610680341362,30.822658
LA,US.LA.TR,USA,USA-LA-22109,County,22109,Houma,US,"Terrebonne, Louisiana",-90.83069660420404,29.4194645
LA,US.LA.WC,USA,USA-LA-22123,County,22123,Oak Grove,US,"West Carroll, Louisiana",-91.46577607816786,32.8023315
MD,US.MD.KE,USA,USA-MD-24029,County,24029,Chestertown,US,"Kent, Maryland",-76.14145864581499,39.2169645
MD,US.MD.WO,USA,USA-MD-24047,County,24047,Snow Hill,US,"Worcester, Maryland",-75.35997614360454,38.215264000000005
MA,US.MA.WO,USA,USA-MA-25027,County,25027,Worcester,US,"Worcester, Massachusetts",-71.95789801582981,42.369527500000004
MI,US.MI.LE,USA,USA-MI-26089,County,26089,Leland,US,"Leelanau, Michigan",-85.70851160171856,44.99453
MI,US.MI.PR,USA,USA-MI-26141,County,26141,Rogers City,US,"Presque Isle, Michigan",-84.01410615103696,45.413447500000004
MN,US.MN.YE,USA,USA-MN-27173,County,27173,Granite Falls,US,"Yellow Medicine, Minnesota",-95.94964856887329,44.7426405
MS,US.MS.IT,USA,USA-MS-28057,County,28057,Fulton,US,"Itawamba, Mississippi",-88.36575372807984,34.205049
MS,US.MS.PL,USA,USA-MS-28109,County,28109,Poplarville,US,"Pearl River, Mississippi",-89.58385026910051,30.7370135
MO,US.MO.CA,USA,USA-MO-29027,County,29027,Fulton,US,"Callaway, Missouri",-91.89319462977245,38.80982
MT,US.MT.GF,USA,USA-MT-30033,County,30033,Jordan,US,"Garfield, Montana",-107.10378121784706,47.407881
MT,US.MT.MS,USA,USA-MT-30063,County,30063,Missoula,US,"Missoula, Montana",-113.94481719817298,47.1077995
NE,US.NE.BA,USA,USA-NE-31007,County,31007,Harrisburg,US,"Banner, Nebraska",-103.71090073339364,41.500964499999995
NV,US.NV.WA,USA,USA-NV-32031,County,32031,Reno,US,"Washoe, Nevada",-119.65581276359569,40.739346
NJ,US.NJ.PA,USA,USA-NJ-34031,County,34031,Paterson,US,"Passaic, New Jersey",-74.30790284472877,41.008140499999996
NM,US.NM.GR,USA,USA-NM-35017,County,35017,Silver City,US,"Grant, New Mexico",-108.28512587716668,32.560432500000005
NY,US.NY.CG,USA,USA-NY-36009,County,36009,Little Valley,US,"Cattaraugus, New York",-78.6847465180019,42.2188505
NY,US.NY.NE,USA,USA-NY-36061,County,36061,New York,US,"New York, New York",-73.95240602804853,40.7901445
NC,US.NC.BT,USA,USA-NC-37015,County,37015,Windsor,US,"Bertie, North Carolina",-76.97802229764744,36.026572
NC,US.NC.JH,USA,USA-NC-37101,County,37101,Smithfield,US,"Johnston, North Carolina",-78.37435600387542,35.55225
NC,US.NC.ME,USA,USA-NC-37125,County,37125,Carthage,US,"Moore, North Carolina",-79.45653204314917,35.2885835
NC,US.NC.NO,USA,USA-NC-37131,County,37131,Jackson,US,"Northampton, North Carolina",-77.37400111241861,36.3471885
ND,US.ND.TR,USA,USA-ND-38097,County,38097,Hillsboro,US,"Traill, North Dakota",-97.1662880476028,47.45585
OK,US.OK.AL,USA,USA-OK-40003,County,40003,Cherokee,US,"Alfalfa, Oklahoma",-98.32430255283694,36.79576993906305
OK,US.OK.OS,USA,USA-OK-40113,County,40113,Pawhuska,US,"Osage, Oklahoma",-96.4469369352731,36.5790925
OK,US.OK.SM,USA,USA-OK-40133,County,40133,Wewoka,US,"Seminole, Oklahoma",-96.60883344768574,35.2029895
OR,US.OR.CU,USA,USA-OR-41015,County,41015,Gold Beach,US,"Curry, Oregon",-124.21369049912133,42.478033
PA,US.PA.PH,USA,USA-PA-42101,County,42101,Philadelphia,US,"Philadelphia, Pennsylvania",-75.14037779341137,40.000739137028745
SC,US.SC.CN,USA,USA-SC-45027,County,45027,Manning,US,"Clarendon, South Carolina",-80.24578883568927,33.689389000000006
SC,US.SC.GW,USA,USA-SC-45047,County,45047,Greenwood,US,"Greenwood, South Carolina",-82.07944593844894,34.184838
SC,US.SC.LN,USA,USA-SC-45057,County,45057,Lancaster,US,"Lancaster, South Carolina",-80.70359576871863,34.7773225
