name,area,popall,popcity,companies,worker,industry_comp,big_comp,xzjd,coords,lng,lat
连州市大路边镇,22335,42244.0,6661.0,32.0,342.0,3.0,3.0,连州市大路边镇,POINT (112.6264922738165 25.06043763098396),112.62649227381651,25.060437630983955
连州市龙坪镇,30327,30918.0,4892.0,169.0,851.0,4.0,4.0,连州市龙坪镇,POINT (112.5432759605595 24.83658599490835),112.54327596055953,24.836585994908354
连州市西岸镇,21103,47222.0,3500.0,110.0,2430.0,22.0,,连州市西岸镇,POINT (112.2254707125775 24.95077478548775),112.22547071257752,24.95077478548775
连州市保安镇,18110,35952.0,7753.0,41.0,600.0,5.0,5.0,连州市保安镇,POINT (112.39826128735 24.90627207562653),112.39826128734995,24.90627207562653
连州市丰阳镇,17043,17333.0,6900.0,75.0,426.0,22.0,,连州市丰阳镇,POINT (112.2412338515534 25.06262472300999),112.24123385155345,25.062624723009993
连州市东陂镇,10855,23992.0,5210.0,36.0,432.0,,,连州市东陂镇,POINT (112.3247981411594 24.99635128637092),112.32479814115945,24.996351286370924
连州市九陂镇,16267,29437.0,2030.0,70.0,380.0,4.0,4.0,连州市九陂镇,POINT (112.3870309745824 24.69146892056892),112.38703097458237,24.691468920568923
连州市西江镇,18533,12337.0,2347.0,103.0,813.0,49.0,5.0,连州市西江镇,POINT (112.5595605321712 24.73774389809345),112.55956053217118,24.73774389809345
连州市瑶安瑶族乡,22040,12548.0,,30.0,160.0,,,连州市瑶安瑶族乡,POINT (112.4000401490059 25.07523829142428),112.40004014900595,25.07523829142428
连州市三水瑶族乡,13721,3462.0,,17.0,106.0,17.0,,连州市三水瑶族乡,POINT (112.2613910065553 25.14729802758651),112.26139100655531,25.14729802758651
东莞市石碣镇,3621,241500.0,241500.0,3004.0,151360.0,2362.0,154.0,东莞市石碣镇,POINT (113.791081851246 23.10553274333125),113.79108185124603,23.105532743331253
东莞市石龙镇,1383,143600.0,143600.0,3064.0,73685.0,1059.0,50.0,东莞市石龙镇,POINT (113.8576268647097 23.10992271615805),113.85762686470973,23.10992271615805
东莞市茶山镇,4540,159100.0,159100.0,2816.0,34256.0,1985.0,183.0,东莞市茶山镇,POINT (113.8747706233645 23.0640945091273),113.87477062336447,23.0640945091273
东莞市石排镇,4872,157700.0,157700.0,6195.0,85123.0,3620.0,142.0,东莞市石排镇,POINT (113.9457632967061 23.08961361412445),113.94576329670612,23.08961361412445
东莞市企石镇,5821,122200.0,122200.0,4281.0,95671.0,2348.0,132.0,东莞市企石镇,POINT (114.0441299826716 23.06806842774258),114.0441299826716,23.06806842774258
东莞市横沥镇,4476,205200.0,205200.0,6402.0,163928.0,3596.0,163.0,东莞市横沥镇,POINT (113.9743349846623 23.03074007066645),113.97433498466226,23.030740070666454
东莞市桥头镇,5600,165800.0,165800.0,5150.0,92848.0,2913.0,201.0,东莞市桥头镇,POINT (114.0861955666838 23.02073043822456),114.08619556668381,23.020730438224557
东莞市谢岗镇,9104,98100.0,98100.0,3193.0,44787.0,1645.0,125.0,东莞市谢岗镇,POINT (114.1696279731591 22.95239860652628),114.16962797315911,22.952398606526277
东莞市东坑镇,2380,134500.0,134500.0,4509.0,98629.0,2382.0,127.0,东莞市东坑镇,POINT (113.9345190199948 22.99723146503705),113.93451901999482,22.997231465037046
东莞市常平镇,10330,389500.0,389500.0,19917.0,273557.0,1746.0,265.0,东莞市常平镇,POINT (114.0169580280879 22.96923309533701),114.01695802808791,22.969233095337014
东莞市寮步镇,7138,413600.0,413600.0,18852.0,311435.0,10360.0,300.0,东莞市寮步镇,POINT (113.8557507118845 23.00018944800012),113.85575071188453,23.000189448000125
东莞市樟木头镇,11878,133806.0,133806.0,11036.0,64298.0,3328.0,94.0,东莞市樟木头镇,POINT (114.08750086849 22.90188125213072),114.08750086849003,22.901881252130725
东莞市大朗镇,9750,315800.0,315800.0,15613.0,198536.0,6730.0,352.0,东莞市大朗镇,POINT (113.929709010161 22.90441286604266),113.92970901016099,22.90441286604266
东莞市黄江镇,9286,229900.0,229900.0,10376.0,83008.0,2603.0,154.0,东莞市黄江镇,POINT (113.9908400065222 22.86366982229049),113.99084000652223,22.863669822290486
东莞市清溪镇,14000,310700.0,310700.0,10885.0,219097.0,2915.0,310.0,东莞市清溪镇,POINT (114.169159404342 22.84690654158842),114.16915940434203,22.84690654158842
东莞市塘厦镇,12820,493100.0,493100.0,7453.0,203127.0,4533.0,354.0,东莞市塘厦镇,POINT (114.0719539650215 22.80081155271835),114.07195396502148,22.800811552718347
东莞市凤岗镇,8243,320122.0,320122.0,12437.0,193005.0,6851.0,256.0,东莞市凤岗镇,POINT (114.1605495070426 22.72989272697107),114.16054950704263,22.72989272697107
东莞市大岭山镇,9553,279500.0,279050.0,15065.0,175800.0,2660.0,335.0,东莞市大岭山镇,POINT (113.8193332426558 22.90122871371763),113.81933324265577,22.901228713717632
东莞市长安镇,8153,663822.0,663345.0,33550.0,383736.0,2371.0,597.0,东莞市长安镇,POINT (113.7671983924207 22.7904011661218),113.76719839242065,22.7904011661218
东莞市虎门镇,17850,639400.0,639400.0,33105.0,385672.0,12720.0,359.0,东莞市虎门镇,POINT (113.6969587829509 22.81908607161309),113.69695878295087,22.819086071613093
东莞市厚街镇,12570,438515.0,438515.0,18970.0,126749.0,6395.0,331.0,东莞市厚街镇,POINT (113.6910289839633 22.9164394327195),113.69102898396328,22.916439432719496
东莞市沙田镇,11154,179900.0,179900.0,5263.0,78939.0,2116.0,129.0,东莞市沙田镇,POINT (113.6035693161602 22.88713390497215),113.60356931616023,22.88713390497215
东莞市道滘镇,5425,142500.0,142500.0,4521.0,48575.0,1373.0,134.0,东莞市道滘镇,POINT (113.6480659683057 22.98978433953598),113.64806596830566,22.989784339535984
东莞市洪梅镇,3320,58600.0,58600.0,1074.0,28833.0,166.0,51.0,东莞市洪梅镇,POINT (113.6011928703971 22.97865403849619),113.60119287039707,22.978654038496188
东莞市麻涌镇,9111,120900.0,120900.0,2548.0,53833.0,845.0,99.0,东莞市麻涌镇,POINT (113.5616945515542 23.03660840281403),113.5616945515542,23.036608402814032
东莞市望牛墩镇,3159,86200.0,86200.0,1653.0,50722.0,671.0,95.0,东莞市望牛墩镇,POINT (113.6317535964382 23.04531154963095),113.63175359643823,23.045311549630952
东莞市中堂镇,6000,140800.0,140800.0,4708.0,51785.0,2753.0,132.0,东莞市中堂镇,POINT (113.6641681622594 23.10037062575827),113.66416816225939,23.10037062575827
东莞市高埗镇,3460,215300.0,215300.0,4689.0,106077.0,1810.0,148.0,东莞市高埗镇,POINT (113.7341566693393 23.0985042904567),113.73415666933926,23.098504290456695
中山市小榄镇,7540,328867.0,328867.0,15426.0,260775.0,8880.0,350.0,中山市小榄镇,POINT (113.2353271073017 22.64436126201456),113.23532710730169,22.64436126201456
中山市黄圃镇,8835,149664.0,124380.0,4951.0,104421.0,2894.0,182.0,中山市黄圃镇,POINT (113.3735822817195 22.72500938248904),113.3735822817195,22.72500938248904
中山市民众镇,11887,112129.0,40316.0,1702.0,30678.0,646.0,102.0,中山市民众镇,POINT (113.4988763911774 22.62426187203454),113.49887639117742,22.624261872034538
中山市东凤镇,5624,129427.0,129427.0,7038.0,74355.0,4631.0,200.0,中山市东凤镇,POINT (113.2713714327448 22.68899438344455),113.27137143274483,22.68899438344455
中山市东升镇,7582,126551.0,54565.0,8655.0,75584.0,5152.0,197.0,中山市东升镇,POINT (113.2997417561239 22.60306153704791),113.29974175612394,22.603061537047914
中山市古镇镇,5222,153813.0,153813.0,8103.0,41325.0,3769.0,88.0,中山市古镇镇,POINT (113.1827501768211 22.62935264042225),113.18275017682107,22.629352640422255
中山市沙溪镇,5500,125862.0,125862.0,6504.0,56304.0,1839.0,99.0,中山市沙溪镇,POINT (113.3074273084334 22.51743622903292),113.30742730843339,22.51743622903292
中山市坦洲镇,13000,226405.0,136591.0,6688.0,110095.0,1473.0,187.0,中山市坦洲镇,POINT (113.4312420131719 22.26693469837787),113.43124201317194,22.266934698377874
中山市港口镇,7127,121149.0,121149.0,3716.0,80118.0,1311.0,102.0,中山市港口镇,POINT (113.3943688806408 22.6010412712963),113.39436888064076,22.6010412712963
中山市三角镇,7013,123900.0,20499.0,2037.0,55640.0,823.0,129.0,中山市三角镇,POINT (113.4327383599705 22.68070119480441),113.43273835997054,22.68070119480441
中山市横栏镇,7570,107702.0,107702.0,8244.0,84189.0,6066.0,113.0,中山市横栏镇,POINT (113.22772831752 22.54517690953231),113.22772831752,22.54517690953231
中山市南头镇,2800,134267.0,134267.0,4545.0,59085.0,1760.0,203.0,中山市南头镇,POINT (113.2973368703612 22.71601355345689),113.2973368703612,22.716013553456886
中山市阜沙镇,3710,59593.0,30705.0,962.0,29151.0,510.0,101.0,中山市阜沙镇,POINT (113.346623814667 22.66141903644235),113.34662381466701,22.661419036442354
中山市南朗镇,21886,110039.0,110039.0,2601.0,64326.0,783.0,155.0,中山市南朗镇,POINT (113.5626241193107 22.49424555073439),113.56262411931071,22.494245550734387
中山市三乡镇,9368,204411.0,204411.0,7346.0,112308.0,3180.0,143.0,中山市三乡镇,POINT (113.4273369843765 22.35257529879577),113.42733698437648,22.352575298795774
中山市板芙镇,7970,85400.0,85400.0,1325.0,51109.0,628.0,98.0,中山市板芙镇,POINT (113.312087682684 22.39452434006615),113.31208768268397,22.39452434006615
中山市大涌镇,4066,74986.0,74986.0,1549.0,21346.0,707.0,69.0,中山市大涌镇,POINT (113.2686853600732 22.46752046326517),113.26868536007323,22.467520463265174
中山市神湾镇,6093,32184.0,7738.0,791.0,16500.0,444.0,60.0,中山市神湾镇,POINT (113.3487004246659 22.30883239945631),113.34870042466585,22.308832399456314
湘桥区意溪镇,7200,44879.0,39715.0,180.0,3987.0,120.0,8.0,湘桥区意溪镇,POINT (116.6868708636578 23.72005222438763),116.68687086365782,23.720052224387626
湘桥区磷溪镇,7640,79263.0,23571.0,243.0,3274.0,155.0,7.0,湘桥区磷溪镇,POINT (116.7138640271552 23.65873732658445),116.71386402715521,23.658737326584447
湘桥区铁铺镇,6680,38723.0,12697.0,215.0,3673.0,52.0,11.0,湘桥区铁铺镇,POINT (116.7850540108395 23.64267565716116),116.78505401083947,23.642675657161163
湘桥区官塘镇,3109,31512.0,4771.0,110.0,1650.0,31.0,7.0,湘桥区官塘镇,POINT (116.7416963075146 23.6332991039213),116.74169630751457,23.6332991039213
潮安区古巷镇,6112,88454.0,44156.0,750.0,26870.0,520.0,71.0,潮安区古巷镇,POINT (116.5511249367312 23.6934286962026),116.55112493673118,23.693428696202602
潮安区登塘镇,15732,38037.0,14335.0,212.0,8480.0,194.0,13.0,潮安区登塘镇,POINT (116.459418078514 23.72036434575918),116.45941807851398,23.720364345759183
潮安区凤塘镇,3858,93264.0,16650.0,850.0,21650.0,670.0,53.0,潮安区凤塘镇,POINT (116.5510941542371 23.61274745506905),116.55109415423708,23.61274745506905
潮安区浮洋镇,3884,100209.0,18626.0,728.0,5958.0,552.0,46.0,潮安区浮洋镇,POINT (116.5970607565908 23.58364852701139),116.5970607565908,23.583648527011388
潮安区龙湖镇,2082,60486.0,14923.0,436.0,19224.0,311.0,20.0,潮安区龙湖镇,POINT (116.6313618450681 23.56310521851795),116.63136184506806,23.56310521851795
潮安区金石镇,2246,71260.0,2623.0,525.0,2832.0,315.0,15.0,潮安区金石镇,POINT (116.611583550096 23.52348327866934),116.61158355009603,23.523483278669335
潮安区沙溪镇,3487,59021.0,27426.0,219.0,2247.0,122.0,11.0,潮安区沙溪镇,POINT (116.5684641524078 23.51879142024308),116.56846415240781,23.51879142024308
潮安区彩塘镇,4387,136170.0,20729.0,2062.0,32140.0,1824.0,94.0,潮安区彩塘镇,POINT (116.6337758175333 23.4922062849244),116.63377581753326,23.4922062849244
潮安区东凤镇,3423,93309.0,19555.0,898.0,12009.0,629.0,36.0,潮安区东凤镇,POINT (116.6828447187234 23.51835021857045),116.68284471872342,23.51835021857045
潮安区庵埠镇,3041,153873.0,153873.0,1172.0,24527.0,1075.0,112.0,潮安区庵埠镇,POINT (116.6637796398382 23.45328869685724),116.66377963983815,23.45328869685724
潮安区江东镇,3804,69502.0,22143.0,198.0,16782.0,192.0,20.0,潮安区江东镇,POINT (116.6684426555596 23.58388657892333),116.66844265555963,23.58388657892333
潮安区归湖镇,12817,21536.0,3355.0,103.0,4562.0,32.0,1.0,潮安区归湖镇,POINT (116.6033160999963 23.7993289540144),116.60331609999628,23.799328954014403
潮安区文祠镇,7146,13621.0,1322.0,22.0,1593.0,17.0,2.0,潮安区文祠镇,POINT (116.6765171400361 23.77166801442837),116.67651714003607,23.771668014428368
潮安区凤凰镇,22706,37176.0,4099.0,63.0,325.0,5.0,,潮安区凤凰镇,POINT (116.6871798968405 23.90867912457317),116.6871798968405,23.908679124573172
潮安区赤凤镇,8857,5473.0,680.0,47.0,243.0,3.0,,潮安区赤凤镇,POINT (116.5441640478439 23.84267826969185),116.54416404784386,23.842678269691852
潮安区枫溪镇,2447,148917.0,148917.0,1886.0,63550.0,1063.0,132.0,潮安区枫溪镇,POINT (116.5994146905232 23.63709204704276),116.5994146905232,23.637092047042763
饶平县黄冈镇,8860,213128.0,213128.0,741.0,59010.0,198.0,29.0,饶平县黄冈镇,POINT (117.0174966595249 23.64618528084535),117.01749665952491,23.646185280845355
饶平县上饶镇,9946,46383.0,12695.0,48.0,3013.0,36.0,1.0,饶平县上饶镇,POINT (116.921097858779 24.17425680882863),116.92109785877899,24.174256808828634
饶平县饶洋镇,8770,46670.0,12665.0,47.0,4539.0,34.0,8.0,饶平县饶洋镇,POINT (116.8703622215677 24.11168500237861),116.87036222156766,24.111685002378607
饶平县新丰镇,11738,58370.0,13980.0,251.0,10500.0,146.0,14.0,饶平县新丰镇,POINT (116.8150261088731 24.08376427383972),116.81502610887306,24.08376427383972
饶平县建饶镇,7316,11446.0,1277.0,21.0,285.0,21.0,,饶平县建饶镇,POINT (116.9206758640652 24.0100621796181),116.92067586406517,24.010062179618103
饶平县三饶镇,15174,47996.0,27584.0,332.0,2855.0,122.0,18.0,饶平县三饶镇,POINT (116.8241895079934 23.99515821582094),116.82418950799335,23.99515821582094
饶平县新塘镇,7995,20358.0,6308.0,22.0,300.0,20.0,2.0,饶平县新塘镇,POINT (116.7770469371079 23.94280767778369),116.77704693710791,23.942807677783687
饶平县汤溪镇,8083,7507.0,1989.0,14.0,367.0,10.0,,饶平县汤溪镇,POINT (116.8567032175675 23.91390172795501),116.85670321756753,23.913901727955015
饶平县浮滨镇,15902,25298.0,2216.0,53.0,1205.0,29.0,3.0,饶平县浮滨镇,POINT (116.8018254508732 23.82176432854526),116.80182545087321,23.821764328545264
饶平县浮山镇,6972,22183.0,11530.0,63.0,642.0,15.0,2.0,饶平县浮山镇,POINT (116.9060282447504 23.83254975041016),116.9060282447504,23.832549750410163
饶平县东山镇,7446,15831.0,2648.0,22.0,236.0,9.0,,饶平县东山镇,POINT (116.9374977080914 23.92132373134204),116.93749770809136,23.921323731342035
饶平县新圩镇,9328,26072.0,13668.0,10.0,191.0,10.0,1.0,饶平县新圩镇,POINT (116.9713924668501 23.8098496275542),116.9713924668501,23.809849627554204
饶平县樟溪镇,10817,16187.0,3295.0,12.0,730.0,12.0,1.0,饶平县樟溪镇,POINT (116.8384842238751 23.74600487687644),116.8384842238751,23.746004876876437
饶平县钱东镇,12266,87224.0,50731.0,845.0,25023.0,153.0,20.0,饶平县钱东镇,POINT (116.8817020848013 23.67004637705039),116.88170208480126,23.670046377050394
饶平县高堂镇,2542,24556.0,21001.0,45.0,300.0,19.0,2.0,饶平县高堂镇,POINT (116.9288247837797 23.71202056847715),116.92882478377972,23.71202056847715
饶平县联饶镇,8210,28357.0,1911.0,72.0,1346.0,17.0,2.0,饶平县联饶镇,POINT (116.9970619134374 23.73703073945744),116.9970619134374,23.73703073945744
饶平县所城镇,5200,32644.0,17307.0,12.0,180.0,11.0,3.0,饶平县所城镇,POINT (117.0974970881148 23.6151229049369),117.09749708811479,23.6151229049369
饶平县大埕镇,3195,25502.0,14867.0,17.0,198.0,14.0,,饶平县大埕镇,POINT (117.1560917960986 23.60591190602275),117.15609179609862,23.60591190602275
饶平县柘林镇,1198,12177.0,9702.0,120.0,2673.0,19.0,4.0,饶平县柘林镇,POINT (117.0769366487499 23.56739830883127),117.07693664874992,23.567398308831265
饶平县汫洲镇,3451,56840.0,51000.0,168.0,3655.0,165.0,5.0,饶平县汫洲镇,POINT (116.9434626374451 23.61491880911716),116.94346263744505,23.614918809117157
饶平县海山镇,5117,67132.0,21005.0,330.0,5790.0,86.0,1.0,饶平县海山镇,POINT (116.9743751236832 23.5537017879458),116.97437512368316,23.553701787945805
榕城区渔湖镇,4422,122978.0,116347.0,1233.0,18463.0,776.0,178.0,榕城区渔湖镇,POINT (116.4222504110469 23.51891741656446),116.4222504110469,23.51891741656446
榕城区炮台镇,5400,120982.0,62779.0,229.0,10386.0,105.0,63.0,榕城区炮台镇,POINT (116.4939221128969 23.51743927027914),116.49392211289685,23.51743927027914
榕城区地都镇,8700,104890.0,2605.0,409.0,12000.0,350.0,42.0,榕城区地都镇,POINT (116.5448532600659 23.45134115715262),116.54485326006589,23.451341157152623
榕城区登岗镇,3504,77968.0,9194.0,815.0,10154.0,416.0,14.0,榕城区登岗镇,POINT (116.5282448322628 23.55080477815913),116.52824483226276,23.550804778159126
揭东区云路镇,7879,84859.0,20494.0,193.0,4150.0,140.0,39.0,揭东区云路镇,POINT (116.4568678057889 23.62663323975269),116.45686780578889,23.626633239752692
揭东区玉窖镇,3800,51422.0,1815.0,107.0,3460.0,57.0,36.0,揭东区玉窖镇,POINT (116.503227827515 23.59881660754921),116.50322782751499,23.598816607549207
揭东区锡场镇,5069,108156.0,21234.0,422.0,23241.0,80.0,52.0,揭东区锡场镇,POINT (116.3153207871211 23.614101056198),116.31532078712111,23.614101056197995
揭东区新亨镇,9526,106851.0,70393.0,366.0,7352.0,189.0,37.0,揭东区新亨镇,POINT (116.3029806552248 23.66981782100049),116.30298065522481,23.669817821000493
揭东区玉湖镇,13500,81338.0,4450.0,104.0,715.0,99.0,10.0,揭东区玉湖镇,POINT (116.2558134016628 23.7021076727173),116.25581340166285,23.702107672717297
揭东区埔田镇,7312,59589.0,6850.0,203.0,6520.0,58.0,21.0,揭东区埔田镇,POINT (116.3805073598313 23.65037343482734),116.38050735983126,23.650373434827344
揭东区霖磐镇,2800,67497.0,3485.0,98.0,25011.0,58.0,16.0,揭东区霖磐镇,POINT (116.2349004351202 23.54404453987613),116.23490043512021,23.544044539876126
揭东区月城镇,1830,48955.0,5098.0,213.0,2153.0,202.0,21.0,揭东区月城镇,POINT (116.2695208937755 23.56572237432118),116.26952089377549,23.565722374321183
揭东区白塔镇,5965,76733.0,4269.0,41.0,504.0,41.0,25.0,揭东区白塔镇,POINT (116.1797926850027 23.56862307756366),116.17979268500271,23.568623077563664
揭东区龙尾镇,4800,24560.0,2812.0,30.0,315.0,14.0,7.0,揭东区龙尾镇,POINT (116.1391482417296 23.58688103472332),116.13914824172959,23.586881034723323
揭东区桂岭镇,3184,44362.0,2511.0,89.0,806.0,9.0,9.0,揭东区桂岭镇,POINT (116.2311249876976 23.59711099973032),116.2311249876976,23.597110999730315
揭西县龙潭镇,7796,34616.0,34616.0,189.0,948.0,8.0,1.0,揭西县龙潭镇,POINT (115.8723939889659 23.48113755163693),115.87239398896594,23.481137551636927
揭西县南山镇,13454,25435.0,8073.0,421.0,2178.0,251.0,3.0,揭西县南山镇,POINT (115.9320458401735 23.53844984592346),115.93204584017354,23.538449845923456
揭西县五经富镇,16860,52083.0,9477.0,59.0,2020.0,38.0,2.0,揭西县五经富镇,POINT (116.0260915880709 23.6071981627593),116.0260915880709,23.607198162759303
揭西县京溪园镇,7348,40931.0,5746.0,389.0,4633.0,190.0,11.0,揭西县京溪园镇,POINT (116.0411331589885 23.53136051793187),116.04113315898854,23.531360517931866
揭西县灰寨镇,5358,35466.0,5034.0,193.0,6322.0,162.0,8.0,揭西县灰寨镇,POINT (115.9981219072368 23.46854522574131),115.99812190723682,23.468545225741305
揭西县塔头镇,2935,52163.0,9641.0,150.0,1953.0,129.0,3.0,揭西县塔头镇,POINT (116.0711376029181 23.48447440757022),116.07113760291811,23.48447440757022
揭西县东园镇,2606,32980.0,6601.0,262.0,1320.0,9.0,,揭西县东园镇,POINT (116.1309892053961 23.50377981552786),116.13098920539612,23.50377981552786
揭西县凤江镇,3466,79414.0,8601.0,362.0,15264.0,322.0,11.0,揭西县凤江镇,POINT (116.0985245368759 23.43581240298752),116.09852453687594,23.435812402987523
揭西县棉湖镇,3038,106237.0,57832.0,445.0,48687.0,195.0,33.0,揭西县棉湖镇,POINT (116.1474914220658 23.46504768723236),116.1474914220658,23.46504768723236
揭西县金和镇,4846,65454.0,14483.0,96.0,1876.0,74.0,5.0,揭西县金和镇,POINT (116.0525054880165 23.41938170565074),116.05250548801646,23.419381705650743
揭西县大溪镇,3534,18808.0,4126.0,19.0,152.0,17.0,,揭西县大溪镇,POINT (115.9501550076154 23.43560135961811),115.95015500761536,23.43560135961811
揭西县钱坑镇,4668,38915.0,5725.0,55.0,1426.0,30.0,1.0,揭西县钱坑镇,POINT (115.9866386447563 23.39678723479597),115.98663864475631,23.396787234795973
揭西县坪上镇,9299,29467.0,5890.0,37.0,1340.0,26.0,1.0,揭西县坪上镇,POINT (115.8737012258296 23.37994191787292),115.87370122582959,23.379941917872923
揭西县五云镇,14598,45679.0,7186.0,26.0,985.0,18.0,2.0,揭西县五云镇,POINT (115.7382275876571 23.43044591825076),115.73822758765711,23.430445918250765
揭西县上砂镇,12589,51472.0,5943.0,360.0,1805.0,122.0,,揭西县上砂镇,POINT (115.6703115398347 23.48483936658336),115.67031153983467,23.48483936658336
揭西县良田乡,13017,12481.0,,25.0,187.0,,,揭西县良田乡,POINT (115.8455453539444 23.59045934422585),115.84554535394437,23.590459344225845
惠来县惠城镇,17300,158189.0,158189.0,928.0,8440.0,294.0,53.0,惠来县惠城镇,POINT (116.2245699349483 23.09537081935969),116.22456993494828,23.095370819359687
惠来县华湖镇,6170,58211.0,19152.0,67.0,3732.0,29.0,16.0,惠来县华湖镇,POINT (116.3376057399235 23.03878533319886),116.3376057399235,23.038785333198863
惠来县仙庵镇,8356,84657.0,35426.0,325.0,4216.0,73.0,4.0,惠来县仙庵镇,POINT (116.4974195466697 23.06841375628459),116.49741954666973,23.06841375628459
惠来县靖海镇,4900,62342.0,24861.0,159.0,3825.0,50.0,11.0,惠来县靖海镇,POINT (116.5130272634935 22.99002025624031),116.5130272634935,22.990020256240314
惠来县周田镇,7430,88725.0,16583.0,55.0,553.0,38.0,11.0,惠来县周田镇,POINT (116.442013497341 23.0163082624363),116.442013497341,23.0163082624363
惠来县前詹镇,6300,54889.0,54889.0,150.0,1854.0,10.0,5.0,惠来县前詹镇,POINT (116.4044853703988 22.9609531631592),116.40448537039877,22.960953163159203
惠来县神泉镇,5086,72023.0,30139.0,122.0,4965.0,78.0,25.0,惠来县神泉镇,POINT (116.3262963383955 22.97466992539773),116.32629633839554,22.97466992539773
惠来县东陇镇,5400,94572.0,13356.0,15.0,726.0,15.0,9.0,惠来县东陇镇,POINT (116.2541843596144 23.00809026416072),116.25418435961443,23.008090264160717
惠来县岐石镇,4543,75786.0,16268.0,14.0,146.0,8.0,3.0,惠来县岐石镇,POINT (116.1327217923316 22.92264101916996),116.13272179233157,22.92264101916996
惠来县隆江镇,13060,135853.0,42725.0,551.0,11923.0,20.0,20.0,惠来县隆江镇,POINT (116.1635306861894 23.04064380978224),116.16353068618942,23.040643809782235
惠来县溪西镇,5038,74557.0,7813.0,173.0,2285.0,92.0,5.0,惠来县溪西镇,POINT (116.1467531561716 22.99759479420313),116.14675315617161,22.99759479420313
惠来县鳌江镇,6306,54061.0,11986.0,57.0,994.0,19.0,7.0,惠来县鳌江镇,POINT (116.0552613060469 22.9629632926388),116.05526130604686,22.9629632926388
惠来县东港镇,5284,28714.0,9508.0,71.0,1611.0,58.0,7.0,惠来县东港镇,POINT (115.9736885991957 22.98334943754646),115.97368859919571,22.983349437546458
惠来县葵潭镇,14485,115353.0,57144.0,58.0,2352.0,1.0,1.0,惠来县葵潭镇,POINT (116.0201697369915 23.08284013167762),116.02016973699153,23.082840131677617
普宁市赤岗镇,2400,47264.0,14086.0,127.0,1810.0,126.0,7.0,普宁市赤岗镇,POINT (116.1734471267221 23.43956077460147),116.17344712672212,23.43956077460147
普宁市大坝镇,5900,89860.0,27521.0,139.0,2770.0,136.0,7.0,普宁市大坝镇,POINT (116.1772534407543 23.38772141052338),116.1772534407543,23.38772141052338
普宁市洪阳镇,6600,140075.0,68610.0,209.0,5940.0,184.0,20.0,普宁市洪阳镇,POINT (116.2248721306935 23.43587250980416),116.22487213069348,23.43587250980416
普宁市南溪镇,5000,101348.0,10025.0,42.0,260.0,6.0,3.0,普宁市南溪镇,POINT (116.2308845485938 23.50320926857074),116.23088454859382,23.50320926857074
普宁市广太镇,3730,58094.0,2211.0,18.0,1669.0,16.0,3.0,普宁市广太镇,POINT (116.2763533004911 23.45547337030231),116.27635330049107,23.45547337030231
普宁市麒麟镇,5600,95621.0,8809.0,238.0,2189.0,89.0,6.0,普宁市麒麟镇,POINT (116.3026420035156 23.3922616904259),116.30264200351561,23.3922616904259
普宁市南径镇,5289,148631.0,27496.0,419.0,2096.0,355.0,7.0,普宁市南径镇,POINT (116.285041522113 23.34599522972852),116.28504152211299,23.34599522972852
普宁市占陇镇,5200,186425.0,9689.0,672.0,50080.0,489.0,106.0,普宁市占陇镇,POINT (116.253234746621 23.3060298559319),116.25323474662096,23.306029855931897
普宁市军埠镇,2720,105091.0,6166.0,509.0,38572.0,301.0,45.0,普宁市军埠镇,POINT (116.2714262830679 23.26092426363825),116.27142628306792,23.26092426363825
普宁市下架山镇,8200,98800.0,16488.0,121.0,6025.0,118.0,16.0,普宁市下架山镇,POINT (116.2245149384791 23.21532778483253),116.22451493847909,23.215327784832528
普宁市高埔镇,10584,61290.0,12508.0,85.0,1500.0,65.0,7.0,普宁市高埔镇,POINT (115.9632337332245 23.15456516277653),115.96323373322454,23.15456516277653
普宁市云落镇,10338,51331.0,16415.0,41.0,2157.0,38.0,10.0,普宁市云落镇,POINT (116.0573011193265 23.23147594973436),116.05730111932645,23.231475949734364
普宁市大坪镇,7600,30226.0,6238.0,45.0,2813.0,32.0,5.0,普宁市大坪镇,POINT (115.8331366624589 23.18047899876609),115.83313666245887,23.18047899876609
普宁市船埔镇,13300,43019.0,5258.0,55.0,1874.0,46.0,3.0,普宁市船埔镇,POINT (115.8710765696582 23.24257147489141),115.87107656965824,23.242571474891406
普宁市梅林镇,14771,52383.0,16412.0,37.0,580.0,26.0,6.0,普宁市梅林镇,POINT (115.9452042124714 23.26816057828344),115.94520421247141,23.26816057828344
普宁市里湖镇,8490,91316.0,43750.0,298.0,13620.0,215.0,21.0,普宁市里湖镇,POINT (115.9837240897272 23.33351400514155),115.98372408972723,23.333514005141552
普宁市梅塘镇,7600,106913.0,18288.0,264.0,9878.0,250.0,22.0,普宁市梅塘镇,POINT (116.0893277166929 23.3516309103444),116.08932771669295,23.351630910344404
普宁市后溪乡,8100,10271.0,587.0,18.0,270.0,16.0,1.0,普宁市后溪乡,POINT (115.774693657035 23.1976456714535),115.77469365703504,23.197645671453504
云城区腰古镇,10781,32306.0,1630.0,244.0,3520.0,123.0,11.0,云城区腰古镇,POINT (112.236077001711 22.86020338425299),112.23607700171104,22.860203384252994
云城区思劳镇,9550,20784.0,8463.0,260.0,2975.0,220.0,29.0,云城区思劳镇,POINT (112.2385724813737 22.97451678767192),112.23857248137371,22.97451678767192
